nakhodka.2014-05-09 13.04.50+0400.csv
Timestamp,Lat,Lon,Accuracy(m),Speed(m\s),Distance(m),Course,Heading,dHeading,nHeading,Roll,dRoll,Pitch,dPitch,nMotion,X_accel,dX_accel,Y_accel,dY_accel,Z_accel,dZ_accel,nAccel
2014-05-09 16:17:19.251,43.501324999999994,16.380471666666665,2.6,0.0035,10.5203,223.6919,,,-1.0,,,,,-1.0,-3.1405,0.0765,-0.4845,0.1051,9.6277,0.1054,-1.0
2014-05-09 16:17:22.253,43.5014,16.380575,2.6,0.0039,11.8036,224.9823,,,-1.0,,,,,-1.0,-2.86,0.114,-0.3825,0.0765,9.6022,0.1911,-1.0
2014-05-09 16:17:25.251,43.50147666666667,16.380665,2.7,0.0037,11.2093,220.4146,,,-1.0,,,,,-1.0,-2.8498,0.075,-0.4284,0.0612,9.6224,0.0612,-1.0
2014-05-09 16:17:28.253,43.501549999999995,16.380756666666667,2.7,0.0037,11.0194,222.1985,,,-1.0,,,,,-1.0,-2.8498,0.075,-0.3672,0.075,9.6534,0.1373,-1.0
2014-05-09 16:17:31.251,43.50163333333333,16.380846666666667,3.5,0.0039,11.7842,218.0746,,,-1.0,,,,,-1.0,-2.9365,0.1373,-0.4335,0.057,9.7045,0.1145,-1.0
2014-05-09 16:17:34.254,43.50171166666667,16.380938333333333,3.2,0.0038,11.4378,220.3253,,,-1.0,,,,,-1.0,-3.013,0.1442,-0.4335,0.057,9.6278,0.1378,-1.0
2014-05-09 16:17:37.251,43.501776666666665,16.381023333333335,3,0.0033,9.9731,223.4872,,,-1.0,,,,,-1.0,-3.064,0.0883,-0.408,0.114,9.602,0.0721,-1.0
2014-05-09 16:17:40.253,43.50184666666667,16.381111666666666,2.9,0.0035,10.5638,222.4687,,,-1.0,,,,,-1.0,-2.8598,0.1445,-0.3825,0.0765,9.602,0.0721,-1.0
2014-05-09 16:17:43.251,43.501921666666675,16.3812,2.9,0.0037,10.9808,220.5074,,,-1.0,,,,,-1.0,-2.9875,0.1465,-0.3825,0.0765,9.6533,0.1533,-1.0
2014-05-09 16:17:46.253,43.50199666666667,16.381288333333334,2.9,0.0037,10.9808,220.5074,,,-1.0,,,,,-1.0,-2.9365,0.1633,-0.3825,0.0765,9.6022,0.1143,-1.0
2014-05-09 16:17:49.251,43.50206,16.381376666666664,2.9,0.0033,10.0289,225.3325,,,-1.0,,,,,-1.0,-3.4016,0.0612,-0.4284,0.0612,9.5,0.0968,-1.0
2014-05-09 16:17:52.253,43.502133333333326,16.381445,2.9,0.0033,9.8532,214.0545,,,-1.0,,,,,-1.0,-3.1663,0.1696,-0.459,0.0883,9.602,0.0721,-1.0
2014-05-09 16:17:55.251,43.50221166666667,16.38153,2.9,0.0037,11.0971,218.2056,,,-1.0,,,,,-1.0,-2.8498,0.1224,-0.3672,0.075,9.5918,0.075,-1.0
2014-05-09 16:17:58.254,43.502285,16.381598333333333,2.9,0.0033,9.8532,214.0545,,,-1.0,,,,,-1.0,-3.3094,0.2294,-0.459,0.0968,9.5308,0.1787,-1.0
2014-05-09 16:18:01.254,43.50236333333334,16.381678333333333,4,0.0036,10.852,216.5303,,,-1.0,,,,,-1.0,-2.911,0.0968,-0.4284,0.0612,9.6226,0.1502,-1.0
2014-05-09 16:18:04.253,43.502426666666665,16.381766666666667,3.4,0.0033,10.0289,225.3323,,,-1.0,,,,,-1.0,-3.2173,0.1979,-0.4335,0.057,9.5512,0.191,-1.0
2014-05-09 16:18:07.266,43.50249166666667,16.38183666666667,3.1,0.003,9.1817,217.9949,,,-1.0,,,,,-1.0,-3.401,0.2254,-0.459,0,9.5614,0.1563,-1.0
2014-05-09 16:18:10.254,43.50255666666667,16.38191,3,0.0031,9.3498,219.2948,,,-1.0,,,,,-1.0,-3.3092,0.1841,-0.4284,0.0612,9.5306,0.1145,-1.0
2014-05-09 16:18:13.251,43.50262166666666,16.381981666666665,2.9,0.0031,9.2651,218.6507,,,-1.0,,,,,-1.0,-3.6005,0.1465,-0.459,0,9.4745,0.1051,-1.0
2014-05-09 16:18:16.254,43.50268166666667,16.382045,2.9,0.0028,8.4121,217.4391,,,-1.0,,,,,-1.0,-3.1408,0.2299,-0.3825,0.0765,9.6022,0.1143,-1.0
2014-05-09 16:18:19.251,43.502739999999996,16.382118333333334,2.9,0.0029,8.788,222.3604,,,-1.0,,,,,-1.0,-3.3708,0.1533,-0.357,0.0721,9.551,0.114,-1.0
2014-05-09 16:18:22.255,43.502795,16.382195000000003,2.9,0.0029,8.7067,225.3157,,,-1.0,,,,,-1.0,-3.4985,0.1373,-0.4335,0.057,9.5,0.153,-1.0
2014-05-09 16:18:25.251,43.50285833333334,16.382278333333332,2.9,0.0033,9.7458,223.6633,,,-1.0,,,,,-1.0,-3.294,0.077,-0.3825,0.0765,9.5255,0.1051,-1.0
2014-05-09 16:18:28.253,43.50291833333334,16.382348333333333,2.8,0.0029,8.7497,220.2389,,,-1.0,,,,,-1.0,-3.0385,0.1373,-0.3825,0.0765,9.5765,0.0765,-1.0
2014-05-09 16:18:31.251,43.50299166666667,16.382416666666664,4.2,0.0033,9.8532,214.0542,,,-1.0,,,,,-1.0,-3.7535,0.1325,-0.4207,0.0663,9.4618,0.0663,-1.0
2014-05-09 16:18:34.254,43.503069999999994,16.382475,3.6,0.0033,9.9108,208.3755,,,-1.0,,,,,-1.0,-3.4983,0.1636,-0.408,0.0721,9.4745,0.057,-1.0
2014-05-09 16:18:37.251,43.50313500000001,16.382548333333332,3.2,0.0031,9.3497,219.2945,,,-1.0,,,,,-1.0,-3.2172,0.0971,-0.3978,0.075,9.5612,0.075,-1.0
2014-05-09 16:18:40.254,43.5032,16.38263,3,0.0033,9.7897,222.3436,,,-1.0,,,,,-1.0,-3.3963,0.1636,-0.3825,0.0765,9.449,0.1442,-1.0
2014-05-09 16:18:43.251,43.50326666666667,16.382708333333333,2.9,0.0033,9.7509,220.44,,,-1.0,,,,,-1.0,-3.6005,0.0765,-0.4335,0.057,9.4745,0.1051,-1.0
2014-05-09 16:18:46.253,43.50333833333334,16.38278,2.9,0.0033,9.8556,215.9547,,,-1.0,,,,,-1.0,-3.4626,0.1563,-0.4284,0.0612,9.5,0.1368,-1.0
2014-05-09 16:18:49.251,43.50341,16.382845,2.9,0.0032,9.5494,213.3394,,,-1.0,,,,,-1.0,-3.4475,0.0765,-0.459,0,9.4235,0.1711,-1.0
2014-05-09 16:18:52.253,43.50348,16.38291,3,0.0031,9.395,213.9612,,,-1.0,,,,,-1.0,-3.1917,0.1054,-0.408,0.0721,9.5767,0.1713,-1.0
2014-05-09 16:18:55.251,43.50355,16.38298,2.9,0.0032,9.6264,215.9546,,,-1.0,,,,,-1.0,-3.524,0.1249,-0.408,0.0721,9.449,0.114,-1.0
2014-05-09 16:18:58.253,43.50363666666667,16.383031666666668,3,0.0035,10.511,203.3841,,,-1.0,,,,,-1.0,-4.341,0.4483,-0.357,0.0721,9.1937,0.2503,-1.0
2014-05-09 16:19:01.251,43.50371833333334,16.383015,2.9,0.0031,9.1902,171.5798,,,-1.0,,,,,-1.0,-5.3115,0.2751,-0.459,0.1249,8.5807,0.1771,-1.0
2014-05-09 16:19:04.253,43.50378166666666,16.382955,4,0.0028,8.5543,145.5049,,,-1.0,,,,,-1.0,-5.7713,0.2107,-0.459,0.1249,8.4783,0.1447,-1.0
2014-05-09 16:19:07.251,43.50383166666667,16.382881666666666,3.5,0.0027,8.1265,133.2289,,,-1.0,,,,,-1.0,-5.9247,0.1447,-0.561,0.0721,8.2742,0.1978,-1.0
2014-05-09 16:19:10.253,43.50387166666666,16.382775,3.1,0.0032,9.6956,117.3393,,,-1.0,,,,,-1.0,-6.1035,0.057,-0.5613,0.1447,8.1973,0.2121,-1.0
2014-05-09 16:19:13.251,43.50389,16.38267,3,0.0029,8.7202,103.5349,,,-1.0,,,,,-1.0,-5.4905,0.1373,-0.51,0.0721,8.4527,0.1377,-1.0
2014-05-09 16:19:16.253,43.503903333333334,16.382565,2.9,0.0029,8.607,99.9302,,,-1.0,,,,,-1.0,-5.0817,0.2408,-0.561,0.0721,8.7337,0.2168,-1.0
2014-05-09 16:19:19.251,43.50391666666666,16.38246666666667,2.9,0.0027,8.0773,100.5887,,,-1.0,,,,,-1.0,-5.388,0.241,-0.5867,0.1054,8.6317,0.1447,-1.0
2014-05-09 16:19:22.255,43.50391833333333,16.38237333333333,2.9,0.0025,7.5383,91.4103,,,-1.0,,,,,-1.0,-4.4945,0.4737,-0.459,0.1249,9.0147,0.1636,-1.0
2014-05-09 16:19:25.251,43.50393166666666,16.382278333333332,2.9,0.0026,7.8129,100.9514,,,-1.0,,,,,-1.0,-6.6395,0.3922,-0.4845,0.057,7.7377,0.3725,-1.0
2014-05-09 16:19:28.253,43.50393333333333,16.382183333333334,2.9,0.0026,7.6728,91.3855,,,-1.0,,,,,-1.0,-5.1075,1.189,-0.4082,0.2603,8.6315,0.6603,-1.0
2014-05-09 16:19:31.251,43.503946666666664,16.382076666666666,3,0.0029,8.7396,99.778,,,-1.0,,,,,-1.0,-4.3514,0.3949,-0.3672,0.075,9.1324,0.2294,-1.0
2014-05-09 16:19:34.252,43.50394500000001,16.381996666666666,4.3,0.0022,6.4621,88.3547,,,-1.0,,,,,-1.0,-5.2607,0.1447,-0.3825,0.1169,8.734,0.0883,-1.0
2014-05-09 16:19:37.251,43.50394500000001,16.381913333333333,3.6,0.0022,6.7286,90,,,-1.0,,,,,-1.0,-4.9285,0.2406,-0.3315,0.1051,8.836,0.1908,-1.0
2014-05-09 16:19:40.256,43.50396166666666,16.381809999999998,3.4,0.0028,8.5472,102.5368,,,-1.0,,,,,-1.0,-5.0817,0.2409,-0.3315,0.057,8.7595,0.1051,-1.0
2014-05-09 16:19:43.251,43.503960000000006,16.381731666666667,3.3,0.0021,6.3276,88.3198,,,-1.0,,,,,-1.0,-5.3245,0.0667,-0.3825,0.0765,8.6193,0.0663,-1.0
2014-05-09 16:19:46.253,43.503975000000004,16.381645,3.4,0.0024,7.1942,103.4209,,,-1.0,,,,,-1.0,-5.6692,0.2166,-0.3825,0.0765,8.4272,0.177,-1.0
2014-05-09 16:19:49.298,43.504,16.381541666666667,3.4,0.0029,8.7953,108.4463,,,-1.0,,,,,-1.0,-5.8735,0.1145,-0.459,0.0883,8.3507,0.1172,-1.0
2014-05-09 16:19:52.252,43.50400666666666,16.381443333333333,3.4,0.0027,7.9743,95.3399,,,-1.0,,,,,-1.0,-5.7202,0.1694,-0.3825,0.0765,8.4018,0.2567,-1.0
2014-05-09 16:19:55.250,43.50401166666667,16.381363333333336,3.4,0.0022,6.4834,94.9249,,,-1.0,,,,,-1.0,-5.5415,0.1051,-0.3825,0.0765,8.4783,0.1447,-1.0
2014-05-09 16:19:58.253,43.50402333333333,16.381281666666666,3.4,0.0022,6.7207,101.1421,,,-1.0,,,,,-1.0,-5.761,0.1563,-0.3978,0.075,8.3658,0.075,-1.0
2014-05-09 16:20:01.255,43.504036666666664,16.38121,3.3,0.002,5.9739,104.3862,,,-1.0,,,,,-1.0,-6.3077,0.2717,-0.408,0.0721,8.0443,0.1467,-1.0
2014-05-09 16:20:04.253,43.504045,16.381121666666665,5.2,0.0024,7.1924,97.4106,,,-1.0,,,,,-1.0,-6.1545,0.2411,-0.459,0.0883,8.0953,0.1636,-1.0
2014-05-09 16:20:07.251,43.50405166666666,16.381041666666665,4.7,0.0022,6.5019,96.554,,,-1.0,,,,,-1.0,-6.0523,0.1172,-0.408,0.114,8.223,0.114,-1.0
2014-05-09 16:20:10.253,43.504081666666664,16.380983333333333,4.1,0.0019,5.7738,125.3382,,,-1.0,,,,,-1.0,-5.9757,0.1771,-0.4335,0.057,8.2742,0.177,-1.0
2014-05-09 16:20:13.250,43.50409166666667,16.38089666666667,3.9,0.0024,7.0857,99.0388,,,-1.0,,,,,-1.0,-5.6435,0.1051,-0.3825,0.1169,8.4273,0.1979,-1.0
2014-05-09 16:20:16.262,43.50409166666667,16.380816666666664,3.7,0.0021,6.4594,90,,,-1.0,,,,,-1.0,-5.567,0.2451,-0.408,0.0721,8.453,0.2715,-1.0
2014-05-09 16:20:19.251,43.504085,16.380708333333335,3.5,0.0029,8.7786,85.1505,,,-1.0,,,,,-1.0,-6.3843,0.1912,-0.459,0,7.942,0.206,-1.0
2014-05-09 16:20:22.253,43.50408833333333,16.38062,3.4,0.0024,7.1419,92.9782,,,-1.0,,,,,-1.0,-6.4865,0.1145,-0.4335,0.057,7.84,0.1378,-1.0
2014-05-09 16:20:25.251,43.50409333333334,16.380526666666665,3.3,0.0025,7.5565,94.2241,,,-1.0,,,,,-1.0,-6.4966,0.0754,-0.4896,0.0612,7.8754,0.1228,-1.0
2014-05-09 16:20:28.255,43.50409833333333,16.380421666666667,3.3,0.0028,8.4962,93.7562,,,-1.0,,,,,-1.0,-6.384,0.0721,-0.4845,0.057,7.891,0.2122,-1.0
2014-05-09 16:20:31.250,43.504108333333335,16.380315,3.2,0.0029,8.6842,97.3647,,,-1.0,,,,,-1.0,-6.2823,0.2341,-0.51,0.0721,8.0188,0.1445,-1.0
2014-05-09 16:20:34.268,43.50411999999999,16.38021666666667,3.3,0.0027,8.0452,99.2898,,,-1.0,,,,,-1.0,-5.9758,0.0971,-0.3978,0.075,8.2434,0.1499,-1.0
2014-05-09 16:20:37.251,43.50412166666667,16.380119999999998,4.4,0.0026,7.8073,91.3617,,,-1.0,,,,,-1.0,-5.9144,0.1565,-0.4896,0.0612,8.3048,0.1503,-1.0
2014-05-09 16:20:40.253,43.504128333333334,16.38004,4,0.0022,6.5019,96.554,,,-1.0,,,,,-1.0,-6.1288,0.28,-0.3825,0.0765,8.0952,0.241,-1.0
2014-05-09 16:20:43.252,43.50414000000001,16.37993833333333,3.6,0.0028,8.311,98.9903,,,-1.0,,,,,-1.0,-6.6142,0.1378,-0.5355,0.0765,7.7632,0.1143,-1.0
2014-05-09 16:20:46.255,43.50414666666667,16.37984,3.4,0.0027,7.9743,95.3399,,,-1.0,,,,,-1.0,-5.8735,0.245,-0.4335,0.1373,8.2995,0.1051,-1.0
2014-05-09 16:20:49.250,43.50415833333333,16.37975,3.3,0.0025,7.382,100.1329,,,-1.0,,,,,-1.0,-6.4355,0.2503,-0.4845,0.1051,7.8653,0.1913,-1.0
2014-05-09 16:20:52.252,43.504173333333334,16.379646666666666,3.3,0.0028,8.5089,101.3172,,,-1.0,,,,,-1.0,-6.374,0.1228,-0.4896,0.0612,7.9064,0.2294,-1.0
2014-05-09 16:20:55.250,43.50418833333333,16.37953333333333,3.4,0.0031,9.3019,100.3412,,,-1.0,,,,,-1.0,-6.3432,0.075,-0.4896,0.0612,7.9678,0.0971,-1.0
2014-05-09 16:20:58.252,43.50420333333333,16.37943166666667,3.3,0.0028,8.3769,101.4979,,,-1.0,,,,,-1.0,-6.4735,0.1671,-0.4972,0.0663,7.891,0.077,-1.0
2014-05-09 16:21:01.250,43.504208333333324,16.379335,3.2,0.0026,7.8249,94.0789,,,-1.0,,,,,-1.0,-6.5505,0.0667,-0.5355,0.0765,7.7375,0.0765,-1.0
2014-05-09 16:21:04.255,43.50422166666667,16.379228333333334,3.2,0.0029,8.7395,99.7781,,,-1.0,,,,,-1.0,-6.5274,0.0754,-0.459,0.0968,7.7836,0.1148,-1.0
2014-05-09 16:21:07.250,43.50423000000001,16.37912,4.4,0.0029,8.7962,96.0537,,,-1.0,,,,,-1.0,-6.3332,0.1445,-0.51,0.114,7.9677,0.1253,-1.0
2014-05-09 16:21:10.252,43.504239999999996,16.379001666666667,4,0.0032,9.6192,96.6455,,,-1.0,,,,,-1.0,-6.4966,0.208,-0.5202,0.075,7.845,0.1789,-1.0
2014-05-09 16:21:13.250,43.50425166666667,16.378896666666666,3.7,0.0029,8.5769,98.7093,,,-1.0,,,,,-1.0,-6.895,0.0883,-0.5355,0.0765,7.508,0.0883,-1.0
2014-05-09 16:21:16.252,43.50425833333334,16.378798333333336,3.5,0.0027,7.9743,95.3399,,,-1.0,,,,,-1.0,-6.0778,0.5286,-0.5355,0.1169,8.0697,0.2889,-1.0
2014-05-09 16:21:19.250,43.50425833333334,16.37870666666667,3.3,0.0025,7.4014,90,,,-1.0,,,,,-1.0,-5.567,0.3501,-0.3825,0.0765,8.504,0.2299,-1.0
2014-05-09 16:21:22.252,43.50425833333334,16.37861333333333,3.3,0.0025,7.536,90,,,-1.0,,,,,-1.0,-6.3126,0.0612,-0.4896,0.0612,7.9982,0.1788,-1.0
2014-05-09 16:21:25.250,43.504265000000004,16.378515,3.4,0.0027,7.9743,95.3399,,,-1.0,,,,,-1.0,-5.945,0.1149,-0.459,0.0968,8.2128,0.156,-1.0
2014-05-09 16:21:28.252,43.50427333333334,16.378421666666668,3.3,0.0025,7.5929,97.0177,,,-1.0,,,,,-1.0,-6.3077,0.1636,-0.51,0.0721,7.9932,0.1636,-1.0
2014-05-09 16:21:31.250,43.50427500000001,16.378325,3.3,0.0026,7.8073,91.3617,,,-1.0,,,,,-1.0,-6.1673,0.1269,-0.4207,0.0663,8.0443,0.1714,-1.0
2014-05-09 16:21:34.252,43.50427500000001,16.378216666666667,3.4,0.0029,8.7471,90,,,-1.0,,,,,-1.0,-6.18,0.114,-0.4845,0.057,8.0443,0.1172,-1.0
2014-05-09 16:21:37.250,43.50429333333333,16.37812166666667,5,0.0026,7.9374,104.8992,,,-1.0,,,,,-1.0,-6.1035,0.1051,-0.51,0.0721,8.121,0,-1.0
2014-05-09 16:21:40.252,43.50431333333333,16.378018333333333,4,0.0029,8.6353,104.9409,,,-1.0,,,,,-1.0,-6.5377,0.1447,-0.51,0.0721,7.8143,0.1253,-1.0
2014-05-09 16:21:43.250,43.50431833333334,16.377923333333335,3.7,0.0026,7.6907,94.1502,,,-1.0,,,,,-1.0,-6.7114,0.0612,-0.5814,0.0612,7.7222,0.1224,-1.0
2014-05-09 16:21:46.252,43.504333333333335,16.377815,3.5,0.003,8.9051,100.8075,,,-1.0,,,,,-1.0,-6.844,0.1442,-0.561,0.0721,7.559,0.1691,-1.0
2014-05-09 16:21:49.260,43.504355000000004,16.377711666666666,3.5,0.0029,8.685,106.1236,,,-1.0,,,,,-1.0,-6.3128,0.1787,-0.5202,0.075,7.9368,0.1788,-1.0
2014-05-09 16:21:52.252,43.50437166666667,16.377605000000003,3.3,0.0029,8.8101,102.1569,,,-1.0,,,,,-1.0,-6.7114,0.1145,-0.4896,0.0612,7.7224,0.1563,-1.0
2014-05-09 16:21:55.249,43.504376666666666,16.377495,3.2,0.003,8.8991,93.5859,,,-1.0,,,,,-1.0,-6.5272,0.1229,-0.4896,0.0612,7.8142,0.0971,-1.0
2014-05-09 16:21:57.250,43.504380000000005,16.377423333333336,3.2,0.0029,5.7984,93.6691,,,-1.0,,,,,-1.0,-6.3588,0.1714,-0.4972,0.0663,8.0445,0.0765,-1.0
2014-05-09 16:22:00.251,43.504385,16.377318333333335,3.3,0.0028,8.4962,93.7562,,,-1.0,,,,,-1.0,-6.129,0.153,-0.4845,0.057,8.121,0.1249,-1.0
2014-05-09 16:22:03.249,43.50440166666667,16.377209999999998,3.4,0.003,8.9417,101.9753,,,-1.0,,,,,-1.0,-6.0982,0.2032,-0.459,0,8.0902,0.1503,-1.0
2014-05-09 16:22:06.259,43.50441833333333,16.377115,3.4,0.0026,7.8917,103.5973,,,-1.0,,,,,-1.0,-6.6145,0.057,-0.5865,0.057,7.7375,0.1169,-1.0
2014-05-09 16:22:09.251,43.504423333333335,16.37701333333333,4.8,0.0027,8.2277,93.879,,,-1.0,,,,,-1.0,-6.4865,0.1145,-0.4845,0.057,7.8655,0.1145,-1.0
2014-05-09 16:22:12.251,43.50443,16.376903333333335,4,0.003,8.9126,94.7764,,,-1.0,,,,,-1.0,-6.5632,0.1055,-0.561,0.0721,7.8142,0.0886,-1.0
2014-05-09 16:22:15.249,43.50445333333334,16.376795,3.8,0.003,9.1246,106.5388,,,-1.0,,,,,-1.0,-6.282,0.0968,-0.5202,0.075,7.9984,0.1148,-1.0
2014-05-09 16:22:18.251,43.50445166666667,16.376696666666664,3.6,0.0026,7.9418,88.6613,,,-1.0,,,,,-1.0,-6.282,0.0883,-0.51,0.0721,8.019,0.0721,-1.0
2014-05-09 16:22:21.248,43.50446,16.376598333333334,3.4,0.0027,7.9937,96.6641,,,-1.0,,,,,-1.0,-6.282,0.1249,-0.51,0.0721,7.9932,0.1636,-1.0
2014-05-09 16:22:24.268,43.504475,16.37651,3.3,0.0024,7.3251,103.1767,,,-1.0,,,,,-1.0,-6.2822,0.1978,-0.4845,0.057,7.9677,0.1253,-1.0
2014-05-09 16:22:27.275,43.504490000000004,16.376418333333334,3.3,0.0025,7.5874,102.7134,,,-1.0,,,,,-1.0,-6.231,0.1908,-0.51,0.0721,8.0187,0.1447,-1.0
2014-05-09 16:22:29.250,43.50449833333334,16.376343333333335,3.4,0.0031,6.1263,98.7094,,,-1.0,,,,,-1.0,-5.8605,0.0667,-0.4207,0.0663,8.274,0.1082,-1.0
2014-05-09 16:22:32.249,43.504495,16.376263333333334,3.4,0.0022,6.47,86.7122,,,-1.0,,,,,-1.0,-6.18,0.114,-0.4845,0.057,8.1465,0.1373,-1.0
2014-05-09 16:22:34.252,43.504491666666674,16.376188333333335,3.3,0.003,6.067,86.4935,,,-1.0,,,,,-1.0,-6.129,0,-0.459,0,8.1975,0.0765,-1.0
2014-05-09 16:22:37.249,43.50450166666666,16.376073333333334,3.2,0.0031,9.3519,96.8364,,,-1.0,,,,,-1.0,-6.18,0.1442,-0.459,0,8.07,0.114,-1.0
2014-05-09 16:22:40.254,43.50452166666667,16.375976666666666,4.4,0.0027,8.1164,105.9207,,,-1.0,,,,,-1.0,-5.7967,0.1054,-0.4335,0.057,8.325,0.0721,-1.0
2014-05-09 16:22:43.249,43.50453000000001,16.375881666666665,3.9,0.0026,7.7264,96.8958,,,-1.0,,,,,-1.0,-5.899,0.077,-0.4335,0.057,8.2995,0.1051,-1.0
2014-05-09 16:22:45.250,43.50453833333333,16.375803333333334,3.7,0.0032,6.3925,98.3441,,,-1.0,,,,,-1.0,-5.8605,0.0667,-0.4207,0.0663,8.3123,0.1269,-1.0
2014-05-09 16:22:48.251,43.50454500000001,16.375698333333332,3.5,0.0028,8.5104,95.0027,,,-1.0,,,,,-1.0,-5.7457,0.1172,-0.408,0.114,8.3762,0.1143,-1.0
2014-05-09 16:22:51.249,43.504569999999994,16.375606666666666,3.4,0.0026,7.9073,110.6067,,,-1.0,,,,,-1.0,-5.8605,0.0667,-0.459,0,8.3123,0.0663,-1.0
2014-05-09 16:22:54.250,43.50459166666666,16.37550666666667,3.3,0.0028,8.4268,106.6319,,,-1.0,,,,,-1.0,-5.7965,0.057,-0.408,0.0721,8.4018,0.1378,-1.0
2014-05-09 16:22:56.258,43.50458833333334,16.375431666666667,3.3,0.003,6.067,86.4935,,,-1.0,,,,,-1.0,-5.567,0.1442,-0.459,0,8.4783,0.0726,-1.0
2014-05-09 16:22:58.267,43.50459000000001,16.375363333333333,3.3,0.0027,5.5205,91.9259,,,-1.0,,,,,-1.0,-5.0943,0.0663,-0.3442,0.0663,8.7723,0.0663,-1.0
2014-05-09 16:23:01.255,43.50459166666666,16.375268333333334,3.2,0.0026,7.6727,91.3856,,,-1.0,,,,,-1.0,-5.3245,0.0667,-0.3442,0.0663,8.6575,0.0765,-1.0
2014-05-09 16:23:04.252,43.50460833333333,16.375166666666665,3.2,0.0028,8.4158,102.7358,,,-1.0,,,,,-1.0,-5.4395,0.0765,-0.3825,0.0765,8.555,0.1378,-1.0
2014-05-09 16:23:07.250,43.504626666666674,16.375068333333335,3.3,0.0027,8.1977,104.4156,,,-1.0,,,,,-1.0,-5.5772,0.075,-0.459,0,8.5194,0.0754,-1.0
2014-05-09 16:23:10.252,43.50463500000001,16.37498,4.9,0.0024,7.1923,97.4106,,,-1.0,,,,,-1.0,-5.4854,0.1145,-0.3672,0.075,8.5194,0.0754,-1.0
2014-05-09 16:23:13.249,43.50463500000001,16.3749,4.1,0.0022,6.4594,90,,,-1.0,,,,,-1.0,-5.669,0.0968,-0.459,0,8.4272,0.0971,-1.0
2014-05-09 16:23:16.250,43.50464166666667,16.374806666666665,3.6,0.0025,7.5724,95.6243,,,-1.0,,,,,-1.0,-5.6945,0.1633,-0.459,0.0883,8.4017,0.1054,-1.0
2014-05-09 16:23:18.268,43.50464333333333,16.374734999999998,3.5,0.0029,5.7895,91.8364,,,-1.0,,,,,-1.0,-5.516,0.1249,-0.357,0.0721,8.5807,0.1253,-1.0
2014-05-09 16:23:21.246,43.504659999999994,16.37463,3.4,0.0029,8.6786,102.3441,,,-1.0,,,,,-1.0,-6.1798,0.2283,-0.459,0.0883,8.0698,0.1694,-1.0
2014-05-09 16:23:23.250,43.504670000000004,16.374563333333334,3.4,0.0027,5.4967,101.6844,,,-1.0,,,,,-1.0,-6.6655,0.0765,-0.4972,0.0663,7.7758,0.0663,-1.0
2014-05-09 16:23:26.256,43.504670000000004,16.374461666666665,3.2,0.0027,8.2088,90,,,-1.0,,,,,-1.0,-5.7203,0.5058,-0.459,0.1249,8.402,0.2989,-1.0
2014-05-09 16:23:28.255,43.50468166666666,16.374378333333333,3.1,0.0034,6.8527,100.9248,,,-1.0,,,,,-1.0,-4.9412,0.0663,-0.3442,0.0663,8.8488,0.1269,-1.0
2014-05-09 16:23:31.247,43.504691666666666,16.374283333333334,3.1,0.0026,7.7508,98.2575,,,-1.0,,,,,-1.0,-5.1327,0.1172,-0.4335,0.1051,8.785,0.114,-1.0
2014-05-09 16:23:33.250,43.50468833333333,16.374213333333334,3.2,0.0028,5.6641,86.2437,,,-1.0,,,,,-1.0,-5.5158,0.1878,-0.4207,0.1269,8.504,0.1715,-1.0
2014-05-09 16:23:36.249,43.50470166666667,16.374116666666666,3.3,0.0026,7.9449,100.7671,,,-1.0,,,,,-1.0,-5.9757,0.1253,-0.4335,0.057,8.2997,0.1636,-1.0
2014-05-09 16:23:38.261,43.50472166666667,16.37403833333333,3.4,0.0033,6.7052,109.3926,,,-1.0,,,,,-1.0,-5.9375,0.0667,-0.459,0.1082,8.274,0.153,-1.0
2014-05-09 16:23:40.252,43.504736666666666,16.373983333333335,3.4,0.0024,4.7444,110.6068,,,-1.0,,,,,-1.0,-5.669,0.1082,-0.4207,0.0663,8.389,0.1272,-1.0
2014-05-09 16:23:43.299,43.50474333333333,16.3739,4.1,0.0022,6.7693,96.2941,,,-1.0,,,,,-1.0,-5.2605,0.1145,-0.2295,0.0765,8.7593,0.2059,-1.0
2014-05-09 16:23:45.249,43.504738333333336,16.37384666666667,3.5,0.0022,4.3421,82.6351,,,-1.0,,,,,-1.0,-4.0987,0.4769,-0.1147,0.0663,9.1553,0.1992,-1.0
2014-05-09 16:23:48.251,43.50469833333333,16.373806666666667,3.1,0.0018,5.5007,35.954,,,-1.0,,,,,-1.0,-2.17,0.9421,-0.2295,0.1169,9.8322,0.3116,-1.0
2014-05-09 16:23:51.248,43.50464166666667,16.37380166666667,2.8,0.0021,6.321,3.6619,,,-1.0,,,,,-1.0,0.8677,0.3821,-0.3317,0.2059,9.8067,0.1771,-1.0
2014-05-09 16:23:53.249,43.504599999999996,16.373791666666666,2.7,0.0024,4.7081,9.8749,,,-1.0,,,,,-1.0,1.0338,0.1269,-0.3442,0.1269,9.8832,0.1714,-1.0
2014-05-09 16:23:56.263,43.50452833333334,16.37379333333333,2.6,0.0026,7.979,359.0336,,,-1.0,,,,,-1.0,1.6852,0.1978,-0.0253,0.526,9.6277,0.1375,-1.0
2014-05-09 16:23:58.252,43.50447666666667,16.373785,2.5,0.0029,5.7907,6.6725,,,-1.0,,,,,-1.0,1.532,0.1082,0.9955,0.0765,9.615,0.2267,-1.0
